item_id,canonical_code,statement,section,data_type,unit_type,sign_convention,is_derived,definition,citation,alias_scheme,alias_code,coalesce_priority,valid_from,valid_to,vendor,vendor_field,sign_note
1104,cash_only,balance,balance_sheet,instant,monetary,positive,false,Cash only,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,Cash,10,1900-01-01,,,,
1104,cash_only,balance,balance_sheet,instant,monetary,positive,false,Cash only,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,CashAndCashEquivalentsAtCarryingValue,20,1900-01-01,,,,
1105,short_term_investments,balance,balance_sheet,instant,monetary,positive,false,Short-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_ST_INVEST,
1105,short_term_investments,balance,balance_sheet,instant,monetary,positive,false,Short-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_ST_INVEST,unverified source mapping
1105,short_term_investments,balance,balance_sheet,instant,monetary,positive,false,Short-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,ivst,
1105,short_term_investments,balance,balance_sheet,instant,monetary,positive,false,Short-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_ST_INVEST,
1105,short_term_investments,balance,balance_sheet,instant,monetary,positive,false,Short-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,investmentsc,
1105,short_term_investments,balance,balance_sheet,instant,monetary,positive,false,Short-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,MarketableSecuritiesCurrent,20,1900-01-01,,,,
1105,short_term_investments,balance,balance_sheet,instant,monetary,positive,false,Short-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,ShortTermInvestments,10,1900-01-01,,,,
1106,accounts_receivable,balance,balance_sheet,instant,quantity,positive,false,Accounts Receivable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_ACCT_REC,
1106,accounts_receivable,balance,balance_sheet,instant,quantity,positive,false,Accounts Receivable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_AR,
1106,accounts_receivable,balance,balance_sheet,instant,quantity,positive,false,Accounts Receivable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,dataItemId=1021,
1106,accounts_receivable,balance,balance_sheet,instant,quantity,positive,false,Accounts Receivable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,rect,
1106,accounts_receivable,balance,balance_sheet,instant,quantity,positive,false,Accounts Receivable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,rectq,
1106,accounts_receivable,balance,balance_sheet,instant,quantity,positive,false,Accounts Receivable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_RECV_NET,
1106,accounts_receivable,balance,balance_sheet,instant,quantity,positive,false,Accounts Receivable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,receivables,
1106,accounts_receivable,balance,balance_sheet,instant,quantity,positive,false,Accounts Receivable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,02051,
1106,accounts_receivable,balance,balance_sheet,instant,quantity,positive,false,Accounts Receivable,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,AccountsReceivableNetCurrent,10,1900-01-01,,,,
1106,accounts_receivable,balance,balance_sheet,instant,quantity,positive,false,Accounts Receivable,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,ReceivablesNetCurrent,20,1900-01-01,,,,
1107,inventory,balance,balance_sheet,instant,monetary,positive,false,Inventory,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_INVENTORIES,
1107,inventory,balance,balance_sheet,instant,monetary,positive,false,Inventory,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_INVENTORY,
1107,inventory,balance,balance_sheet,instant,monetary,positive,false,Inventory,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,dataItemId=1023,
1107,inventory,balance,balance_sheet,instant,monetary,positive,false,Inventory,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,invt,
1107,inventory,balance,balance_sheet,instant,monetary,positive,false,Inventory,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,invtq,
1107,inventory,balance,balance_sheet,instant,monetary,positive,false,Inventory,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_INVENT,
1107,inventory,balance,balance_sheet,instant,monetary,positive,false,Inventory,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,inventory,
1107,inventory,balance,balance_sheet,instant,monetary,positive,false,Inventory,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,02101,
1107,inventory,balance,balance_sheet,instant,monetary,positive,false,Inventory,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,InventoryNet,10,1900-01-01,,,,
1108,prepaid_expense,balance,balance_sheet,instant,monetary,positive_expense,false,Prepaid Expense,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_PREPAID,
1108,prepaid_expense,balance,balance_sheet,instant,monetary,positive_expense,false,Prepaid Expense,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,PrepaidExpenseCurrent,10,1900-01-01,,,,
1109,other_current_assets,balance,balance_sheet,instant,monetary,positive,false,Other Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_OTHER_CUR_ASSETS,
1109,other_current_assets,balance,balance_sheet,instant,monetary,positive,false,Other Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_OTH_CURR_ASSET,
1109,other_current_assets,balance,balance_sheet,instant,monetary,positive,false,Other Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,OtherAssetsCurrent,10,1900-01-01,,,,
1110,pp_and_e_net,balance,balance_sheet,instant,monetary,positive,false,PP&E  Net,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_NET_FIX_ASSET,
1110,pp_and_e_net,balance,balance_sheet,instant,monetary,positive,false,PP&E  Net,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_NET_PPE,
1110,pp_and_e_net,balance,balance_sheet,instant,monetary,positive,false,PP&E  Net,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,ppent,
1110,pp_and_e_net,balance,balance_sheet,instant,monetary,positive,false,PP&E  Net,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,ppentq,
1110,pp_and_e_net,balance,balance_sheet,instant,monetary,positive,false,PP&E  Net,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_PPE_NET,
1110,pp_and_e_net,balance,balance_sheet,instant,monetary,positive,false,PP&E  Net,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,ppnenet,
1110,pp_and_e_net,balance,balance_sheet,instant,monetary,positive,false,PP&E  Net,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,02301,
1110,pp_and_e_net,balance,balance_sheet,instant,monetary,positive,false,PP&E  Net,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,PropertyPlantAndEquipmentNet,10,1900-01-01,,,,
1111,pp_and_e_gross,balance,balance_sheet,instant,monetary,positive,false,PP&E  Gross,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_GROSS_FIX_ASSET,
1111,pp_and_e_gross,balance,balance_sheet,instant,monetary,positive,false,PP&E  Gross,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_GROSS_PPE,
1111,pp_and_e_gross,balance,balance_sheet,instant,monetary,positive,false,PP&E  Gross,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,ppegt,
1111,pp_and_e_gross,balance,balance_sheet,instant,monetary,positive,false,PP&E  Gross,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,ppegtq,
1111,pp_and_e_gross,balance,balance_sheet,instant,monetary,positive,false,PP&E  Gross,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_PPE_GROSS,
1111,pp_and_e_gross,balance,balance_sheet,instant,monetary,positive,false,PP&E  Gross,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,02351,
1111,pp_and_e_gross,balance,balance_sheet,instant,monetary,positive,false,PP&E  Gross,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,PropertyPlantAndEquipmentGross,10,1900-01-01,,,,
1112,accumulated_depreciation,balance,balance_sheet,instant,monetary,positive,false,Accumulated Depreciation,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,10,1900-01-01,,,,
1113,intangibles_total,balance,balance_sheet,instant,monetary,positive,false,Intangibles (total),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_TOT_INTANG_ASSETS,
1113,intangibles_total,balance,balance_sheet,instant,monetary,positive,false,Intangibles (total),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_INTAN,unverified source mapping
1113,intangibles_total,balance,balance_sheet,instant,monetary,positive,false,Intangibles (total),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,intan,
1113,intangibles_total,balance,balance_sheet,instant,monetary,positive,false,Intangibles (total),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,intanq,
1113,intangibles_total,balance,balance_sheet,instant,monetary,positive,false,Intangibles (total),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_INTANG,
1113,intangibles_total,balance,balance_sheet,instant,monetary,positive,false,Intangibles (total),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,intangibles,
1114,goodwill,balance,balance_sheet,instant,monetary,positive,false,Goodwill,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_GOODWILL,
1114,goodwill,balance,balance_sheet,instant,monetary,positive,false,Goodwill,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_GW,
1114,goodwill,balance,balance_sheet,instant,monetary,positive,false,Goodwill,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,dataItemId=1029,
1114,goodwill,balance,balance_sheet,instant,monetary,positive,false,Goodwill,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,gdwl,
1114,goodwill,balance,balance_sheet,instant,monetary,positive,false,Goodwill,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,gdwlq,
1114,goodwill,balance,balance_sheet,instant,monetary,positive,false,Goodwill,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_INTANG_GW,
1114,goodwill,balance,balance_sheet,instant,monetary,positive,false,Goodwill,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,intangibles,
1114,goodwill,balance,balance_sheet,instant,monetary,positive,false,Goodwill,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,02501,
1114,goodwill,balance,balance_sheet,instant,monetary,positive,false,Goodwill,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,Goodwill,10,1900-01-01,,,,
1115,other_intangibles,balance,balance_sheet,instant,monetary,positive,false,Other Intangibles,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_OTHER_INTANG_ASSETS,
1115,other_intangibles,balance,balance_sheet,instant,monetary,positive,false,Other Intangibles,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_OTHER_INTAN,
1115,other_intangibles,balance,balance_sheet,instant,monetary,positive,false,Other Intangibles,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_INTANG_OTH,
1115,other_intangibles,balance,balance_sheet,instant,monetary,positive,false,Other Intangibles,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,02649,
1115,other_intangibles,balance,balance_sheet,instant,monetary,positive,false,Other Intangibles,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,IntangibleAssetsNetExcludingGoodwill,10,1900-01-01,,,,
1116,operating_lease_rou_asset,balance,balance_sheet,instant,monetary,positive,false,Operating Lease ROU asset,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,OperatingLeaseRightOfUseAsset,10,1900-01-01,,,,
1117,long_term_investments,balance,balance_sheet,instant,monetary,positive,false,Long-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_LT_INVEST,
1117,long_term_investments,balance,balance_sheet,instant,monetary,positive,false,Long-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,ivao,
1117,long_term_investments,balance,balance_sheet,instant,monetary,positive,false,Long-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_INVEST_LT,
1117,long_term_investments,balance,balance_sheet,instant,monetary,positive,false,Long-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,investmentsnc,
1117,long_term_investments,balance,balance_sheet,instant,monetary,positive,false,Long-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,EquityMethodInvestments,20,1900-01-01,,,,
1117,long_term_investments,balance,balance_sheet,instant,monetary,positive,false,Long-Term Investments,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,LongTermInvestments,10,1900-01-01,,,,
1118,deferred_tax_assets,balance,balance_sheet,instant,monetary,positive_expense,false,Deferred Tax Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,taxassets,
1118,deferred_tax_assets,balance,balance_sheet,instant,monetary,positive_expense,false,Deferred Tax Assets,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,DeferredIncomeTaxAssetsNet,10,1900-01-01,,,,
1119,other_lt_assets,balance,balance_sheet,instant,monetary,positive,false,Other LT Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_OTH_LT_ASSET,
1119,other_lt_assets,balance,balance_sheet,instant,monetary,positive,false,Other LT Assets,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,OtherAssetsNoncurrent,10,1900-01-01,,,,
1201,total_liabilities,balance,balance_sheet,instant,monetary,positive,false,Total Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_TOT_LIAB2,
1201,total_liabilities,balance,balance_sheet,instant,monetary,positive,false,Total Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_TOTAL_LIAB,
1201,total_liabilities,balance,balance_sheet,instant,monetary,positive,false,Total Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,dataItemId=1008,
1201,total_liabilities,balance,balance_sheet,instant,monetary,positive,false,Total Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,lt,
1201,total_liabilities,balance,balance_sheet,instant,monetary,positive,false,Total Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,ltq,
1201,total_liabilities,balance,balance_sheet,instant,monetary,positive,false,Total Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_LIAB,
1201,total_liabilities,balance,balance_sheet,instant,monetary,positive,false,Total Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,liabilities,
1201,total_liabilities,balance,balance_sheet,instant,monetary,positive,false,Total Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,03251A,
1201,total_liabilities,balance,balance_sheet,instant,monetary,positive,false,Total Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,Liabilities,10,1900-01-01,,,,
1202,current_liabilities,balance,balance_sheet,instant,monetary,positive,false,Current Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_CUR_LIAB,
1202,current_liabilities,balance,balance_sheet,instant,monetary,positive,false,Current Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_CURR_LIAB,
1202,current_liabilities,balance,balance_sheet,instant,monetary,positive,false,Current Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,lct,
1202,current_liabilities,balance,balance_sheet,instant,monetary,positive,false,Current Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,lctq,
1202,current_liabilities,balance,balance_sheet,instant,monetary,positive,false,Current Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_LIAB_CURR,
1202,current_liabilities,balance,balance_sheet,instant,monetary,positive,false,Current Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,liabilitiesc,
1202,current_liabilities,balance,balance_sheet,instant,monetary,positive,false,Current Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,03251,
1202,current_liabilities,balance,balance_sheet,instant,monetary,positive,false,Current Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,LiabilitiesCurrent,10,1900-01-01,,,,
1203,accounts_payable,balance,balance_sheet,instant,quantity,positive,false,Accounts Payable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_ACCT_PAYABLE,
1203,accounts_payable,balance,balance_sheet,instant,quantity,positive,false,Accounts Payable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_AP,
1203,accounts_payable,balance,balance_sheet,instant,quantity,positive,false,Accounts Payable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,dataItemId=1024,
1203,accounts_payable,balance,balance_sheet,instant,quantity,positive,false,Accounts Payable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,ap,
1203,accounts_payable,balance,balance_sheet,instant,quantity,positive,false,Accounts Payable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,apq,
1203,accounts_payable,balance,balance_sheet,instant,quantity,positive,false,Accounts Payable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_PAYABLES,
1203,accounts_payable,balance,balance_sheet,instant,quantity,positive,false,Accounts Payable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,payables,
1203,accounts_payable,balance,balance_sheet,instant,quantity,positive,false,Accounts Payable,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,03001,
1203,accounts_payable,balance,balance_sheet,instant,quantity,positive,false,Accounts Payable,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,AccountsPayableCurrent,10,1900-01-01,,,,
1204,accrued_liabilities,balance,balance_sheet,instant,monetary,positive,false,Accrued Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,AccruedLiabilitiesCurrent,10,1900-01-01,,,,
1205,short_term_debt,balance,balance_sheet,instant,monetary,positive,false,Short-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_ST_DEBT,
1205,short_term_debt,balance,balance_sheet,instant,monetary,positive,false,Short-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,dataItemId=1011,
1205,short_term_debt,balance,balance_sheet,instant,monetary,positive,false,Short-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,dlc,
1205,short_term_debt,balance,balance_sheet,instant,monetary,positive,false,Short-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,dlcq,
1205,short_term_debt,balance,balance_sheet,instant,monetary,positive,false,Short-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_DEBT_ST,
1205,short_term_debt,balance,balance_sheet,instant,monetary,positive,false,Short-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,debtc,
1205,short_term_debt,balance,balance_sheet,instant,monetary,positive,false,Short-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,03051,
1206,current_portion_of_lt_debt,balance,balance_sheet,instant,monetary,positive,false,Current portion of LT Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_CUR_PORTION_LT_DEBT,
1206,current_portion_of_lt_debt,balance,balance_sheet,instant,monetary,positive,false,Current portion of LT Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,dd1,
1206,current_portion_of_lt_debt,balance,balance_sheet,instant,monetary,positive,false,Current portion of LT Debt,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,LongTermDebtCurrent,10,1900-01-01,,,,
1207,long_term_debt,balance,balance_sheet,instant,monetary,positive,false,Long-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_LT_BORROW,
1207,long_term_debt,balance,balance_sheet,instant,monetary,positive,false,Long-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_LT_DEBT,
1207,long_term_debt,balance,balance_sheet,instant,monetary,positive,false,Long-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_LT_DEBT,
1207,long_term_debt,balance,balance_sheet,instant,monetary,positive,false,Long-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,dataItemId=1009,
1207,long_term_debt,balance,balance_sheet,instant,monetary,positive,false,Long-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,dltt,
1207,long_term_debt,balance,balance_sheet,instant,monetary,positive,false,Long-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,dlttq,
1207,long_term_debt,balance,balance_sheet,instant,monetary,positive,false,Long-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_DEBT_LT,
1207,long_term_debt,balance,balance_sheet,instant,monetary,positive,false,Long-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,debtnc,
1207,long_term_debt,balance,balance_sheet,instant,monetary,positive,false,Long-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,03255,
1207,long_term_debt,balance,balance_sheet,instant,monetary,positive,false,Long-Term Debt,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,LongTermDebtNoncurrent,10,1900-01-01,,,,
1208,total_debt,balance,balance_sheet,instant,monetary,positive,false,Total Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,SHORT_AND_LONG_TERM_DEBT,
1208,total_debt,balance,balance_sheet,instant,monetary,positive,false,Total Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_TOTAL_DEBT,
1208,total_debt,balance,balance_sheet,instant,monetary,positive,false,Total Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,dataItemId=1005,
1208,total_debt,balance,balance_sheet,instant,monetary,positive,false,Total Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_DEBT,
1208,total_debt,balance,balance_sheet,instant,monetary,positive,false,Total Debt,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,debt,
1209,operating_lease_liability,balance,balance_sheet,instant,monetary,positive,false,Operating Lease Liability,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_OPER_LEASE_LIAB,
1209,operating_lease_liability,balance,balance_sheet,instant,monetary,positive,false,Operating Lease Liability,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_OPER_LEASES_PV,unverified source mapping
1210,deferred_revenue,balance,balance_sheet,instant,monetary,positive,false,Deferred Revenue,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,deferredrev,
1210,deferred_revenue,balance,balance_sheet,instant,monetary,positive,false,Deferred Revenue,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,DeferredRevenue,10,1900-01-01,,,,
1211,deferred_tax_liabilities,balance,balance_sheet,instant,monetary,positive_expense,false,Deferred Tax Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_DEFERRED_TAX_LIAB,
1211,deferred_tax_liabilities,balance,balance_sheet,instant,monetary,positive_expense,false,Deferred Tax Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,txditc,
1211,deferred_tax_liabilities,balance,balance_sheet,instant,monetary,positive_expense,false,Deferred Tax Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_DEFERRED_TX,
1211,deferred_tax_liabilities,balance,balance_sheet,instant,monetary,positive_expense,false,Deferred Tax Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,taxliabilities,
1211,deferred_tax_liabilities,balance,balance_sheet,instant,monetary,positive_expense,false,Deferred Tax Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,DeferredIncomeTaxLiabilitiesNet,10,1900-01-01,,,,
1212,other_lt_liabilities,balance,balance_sheet,instant,monetary,positive,false,Other LT Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_OTH_LT_LIAB,
1212,other_lt_liabilities,balance,balance_sheet,instant,monetary,positive,false,Other LT Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,liabilitiesnc,
1212,other_lt_liabilities,balance,balance_sheet,instant,monetary,positive,false,Other LT Liabilities,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,OtherLiabilitiesNoncurrent,10,1900-01-01,,,,
1213,minority_interest_bs,balance,balance_sheet,instant,monetary,positive,false,Minority Interest (BS),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_MIN_NONCONTROL_INTEREST,
1213,minority_interest_bs,balance,balance_sheet,instant,monetary,positive,false,Minority Interest (BS),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_MINORITY,
1213,minority_interest_bs,balance,balance_sheet,instant,monetary,positive,false,Minority Interest (BS),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,mib,
1213,minority_interest_bs,balance,balance_sheet,instant,monetary,positive,false,Minority Interest (BS),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,mibq,
1213,minority_interest_bs,balance,balance_sheet,instant,monetary,positive,false,Minority Interest (BS),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_MIN_INT_BS,
1213,minority_interest_bs,balance,balance_sheet,instant,monetary,positive,false,Minority Interest (BS),cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,03401,
